"@timestamp","_id","_index","_score",log,"log.keyword"
"Aug 15, 2023 @ 21:49:57.460","UL-I-okBiE4ckzJtgc3w","vm-2023.08.15","-","I0815 18:49:57.459493       1 plugin.go:111] Add check result {Rule:0xc0004d0070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc00004a5d0 Timeout:1m0s}","I0815 18:49:57.459493       1 plugin.go:111] Add check result {Rule:0xc0004d0070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc00004a5d0 Timeout:1m0s}"
"Aug 15, 2023 @ 21:49:57.460","Ub-I-okBiE4ckzJtgc3w","vm-2023.08.15","-","I0815 18:49:57.459560       1 plugin.go:116] Finish running custom plugins","I0815 18:49:57.459560       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:49:57.460","Ur-I-okBiE4ckzJtgc3w","vm-2023.08.15","-","I0815 18:49:57.459572       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:04:58.483458599 +0000 UTC m=+1.765754158 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}","I0815 18:49:57.459572       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:04:58.483458599 +0000 UTC m=+1.765754158 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}"
"Aug 15, 2023 @ 21:49:57.457","TL-I-okBiE4ckzJtgc3w","vm-2023.08.15","-","I0815 18:49:57.455588       1 plugin.go:111] Add check result {Rule:0xc0000d8230 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a3f0 Timeout:1m0s}","I0815 18:49:57.455588       1 plugin.go:111] Add check result {Rule:0xc0000d8230 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a3f0 Timeout:1m0s}"
"Aug 15, 2023 @ 21:49:57.457","Tb-I-okBiE4ckzJtgc3w","vm-2023.08.15","-","I0815 18:49:57.455662       1 plugin.go:116] Finish running custom plugins","I0815 18:49:57.455662       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:49:57.457","Tr-I-okBiE4ckzJtgc3w","vm-2023.08.15","-","I0815 18:49:57.455696       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:04:58.583471861 +0000 UTC m=+1.865767384 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}","I0815 18:49:57.455696       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:04:58.583471861 +0000 UTC m=+1.865767384 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}"
"Aug 15, 2023 @ 21:49:57.457","T7-I-okBiE4ckzJtgc3w","vm-2023.08.15","-","I0815 18:49:57.457596       1 plugin.go:86] Start to run custom plugins","I0815 18:49:57.457596       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:49:57.455","S7-I-okBiE4ckzJtgc3w","vm-2023.08.15","-","I0815 18:49:57.453542       1 plugin.go:86] Start to run custom plugins","I0815 18:49:57.453542       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:49:57.449","Sr-I-okBiE4ckzJtgc3w","vm-2023.08.15","-","I0815 18:49:57.449280       1 plugin.go:86] Start to run custom plugins","I0815 18:49:57.449280       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:46:34.975","qPSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.975347       1 plugin.go:111] Add check result {Rule:0xc000348d90 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00024ef70 Timeout:1m0s}","I0815 18:46:34.975347       1 plugin.go:111] Add check result {Rule:0xc000348d90 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00024ef70 Timeout:1m0s}"
"Aug 15, 2023 @ 21:46:34.975","qfSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.975409       1 plugin.go:116] Finish running custom plugins","I0815 18:46:34.975409       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:46:34.975","qvSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.975441       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:46:34.975441       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:46:34.971","pvSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.970698       1 plugin.go:111] Add check result {Rule:0xc000348d20 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00024ef60 Timeout:1m0s}","I0815 18:46:34.970698       1 plugin.go:111] Add check result {Rule:0xc000348d20 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00024ef60 Timeout:1m0s}"
"Aug 15, 2023 @ 21:46:34.971","p_SF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.970793       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:46:34.970793       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:46:34.966","pfSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.965947       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:46:34.965947       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:46:34.965","pPSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.965798       1 plugin.go:111] Add check result {Rule:0xc000348cb0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00024ef50 Timeout:1m0s}","I0815 18:46:34.965798       1 plugin.go:111] Add check result {Rule:0xc000348cb0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00024ef50 Timeout:1m0s}"
"Aug 15, 2023 @ 21:46:34.964","nvSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.964123       1 plugin.go:111] Add check result {Rule:0xc0004b4310 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc0004a0ef0 Timeout:1m0s}","I0815 18:46:34.964123       1 plugin.go:111] Add check result {Rule:0xc0004b4310 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc0004a0ef0 Timeout:1m0s}"
"Aug 15, 2023 @ 21:46:34.964","n_SF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.964223       1 plugin.go:116] Finish running custom plugins","I0815 18:46:34.964223       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:46:34.964","oPSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.964261       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:06:36.061839303 +0000 UTC m=+37.729982189 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}","I0815 18:46:34.964261       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:06:36.061839303 +0000 UTC m=+37.729982189 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}"
"Aug 15, 2023 @ 21:46:34.964","ofSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.964360       1 plugin.go:111] Add check result {Rule:0xc0000c8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a320 Timeout:1m0s}","I0815 18:46:34.964360       1 plugin.go:111] Add check result {Rule:0xc0000c8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a320 Timeout:1m0s}"
"Aug 15, 2023 @ 21:46:34.964","ovSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.964399       1 plugin.go:116] Finish running custom plugins","I0815 18:46:34.964399       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:46:34.964","o_SF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.964421       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:06:36.159251579 +0000 UTC m=+37.827394431 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}","I0815 18:46:34.964421       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:06:36.159251579 +0000 UTC m=+37.827394431 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}"
"Aug 15, 2023 @ 21:46:34.956","m_SF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.956141       1 plugin.go:86] Start to run custom plugins","I0815 18:46:34.956141       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:46:34.956","nPSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.956285       1 plugin.go:86] Start to run custom plugins","I0815 18:46:34.956285       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:46:34.956","nfSF-okBou4NXsB_bmJU","vm-2023.08.15","-","I0815 18:46:34.956347       1 plugin.go:86] Start to run custom plugins","I0815 18:46:34.956347       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:45:39.947","3fSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.947476       1 plugin.go:111] Add check result {Rule:0xc0000e21c0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00004a680 Timeout:1m0s}","I0815 18:45:39.947476       1 plugin.go:111] Add check result {Rule:0xc0000e21c0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00004a680 Timeout:1m0s}"
"Aug 15, 2023 @ 21:45:39.947","3vSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.947552       1 plugin.go:116] Finish running custom plugins","I0815 18:45:39.947552       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:45:39.947","3_SE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.947594       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:41.141083409 +0000 UTC m=+37.588848479 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:41.240467287 +0000 UTC m=+37.688232273 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:41.334341865 +0000 UTC m=+37.782106848 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:45:39.947594       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:41.141083409 +0000 UTC m=+37.588848479 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:41.240467287 +0000 UTC m=+37.688232273 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:41.334341865 +0000 UTC m=+37.782106848 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:45:39.943","3PSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.942647       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:41.141083409 +0000 UTC m=+37.588848479 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:41.240467287 +0000 UTC m=+37.688232273 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:41.334341865 +0000 UTC m=+37.782106848 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:45:39.942647       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:41.141083409 +0000 UTC m=+37.588848479 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:41.240467287 +0000 UTC m=+37.688232273 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:41.334341865 +0000 UTC m=+37.782106848 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:45:39.942","2_SE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.942498       1 plugin.go:111] Add check result {Rule:0xc0000e20e0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00004a670 Timeout:1m0s}","I0815 18:45:39.942498       1 plugin.go:111] Add check result {Rule:0xc0000e20e0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00004a670 Timeout:1m0s}"
"Aug 15, 2023 @ 21:45:39.938","2fSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.937557       1 plugin.go:111] Add check result {Rule:0xc0000e2070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a660 Timeout:1m0s}","I0815 18:45:39.937557       1 plugin.go:111] Add check result {Rule:0xc0000e2070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a660 Timeout:1m0s}"
"Aug 15, 2023 @ 21:45:39.938","2vSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.937658       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:41.141083409 +0000 UTC m=+37.588848479 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:41.240467287 +0000 UTC m=+37.688232273 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:41.334341865 +0000 UTC m=+37.782106848 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:45:39.937658       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:41.141083409 +0000 UTC m=+37.588848479 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:41.240467287 +0000 UTC m=+37.688232273 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:41.334341865 +0000 UTC m=+37.782106848 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:45:39.932","2PSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.932159       1 plugin.go:86] Start to run custom plugins","I0815 18:45:39.932159       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:45:39.903","1fSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.903793       1 plugin.go:111] Add check result {Rule:0xc0000e2000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc00004a590 Timeout:1m0s}","I0815 18:45:39.903793       1 plugin.go:111] Add check result {Rule:0xc0000e2000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc00004a590 Timeout:1m0s}"
"Aug 15, 2023 @ 21:45:39.903","1vSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.903858       1 plugin.go:116] Finish running custom plugins","I0815 18:45:39.903858       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:45:39.903","1_SE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.903884       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:05:41.135936379 +0000 UTC m=+37.583701443 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}","I0815 18:45:39.903884       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:05:41.135936379 +0000 UTC m=+37.583701443 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}"
"Aug 15, 2023 @ 21:45:39.898","1PSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.898677       1 plugin.go:86] Start to run custom plugins","I0815 18:45:39.898677       1 plugin.go:86] Start to run custom plugins"
